url,title,total_score,alignment_30,content_quality_20,actionable_20,seo_value_15,redundancy_10,user_value_5,recommendation,justification,consolidate_suggestion,legal_hold,possible_legal_hold,legal_hold_reason,needs_manual_review,review_reasons,dap_visits,dap_pageviews,scored_at
https://www.gsa.gov/about-gsa/newsroom/news-releases/hhs-ed-and-gsa-initiate-federal-contract-and-grant-review-of-harvard-universit-03312025,"HHS, ED, and GSA initiate federal contract and grant review of Harvard University | GSA",59,20,12,6,10,10,1,Archive,"Press release / newsroom historical record (searchable archive): preserved as historical record (archive), not deleted. Official GSA press release announcing a significant multi-agency federal contract and grant review action; unique, time-stamped, and part of the public record of GSA's acquisition oversight role.",,,yes,"Involves federal contract and grant compliance enforcement actions, civil rights obligations, and potential Stop Work Orders; likely subject to records retention requirements and possible litigation hold.",,,55,59,2026-08-17T19:27:41.867Z
https://www.gsa.gov/real-estate/explore-historic-buildings/find-a-historic-federal-building/us-post-office-and-courthouse-lexington-ky,"U.S. Post Office and Courthouse, Lexington, KY | GSA",59,25,10,5,10,8,1,Consolidate,Thin historic building profile with minimal actionable content and very low traffic; should be consolidated into the broader Find a Historic Federal Building directory or a Kentucky/regional historic buildings index page.,https://www.gsa.gov/real-estate/explore-historic-buildings/find-a-historic-federal-building,,,,,,60,62,2026-08-17T19:29:15.882Z
https://www.gsa.gov/about-gsa/newsroom/news-releases/bidenharris-administration-takes-action-to-cut-pf-04082024,Biden-Harris Administration takes action to cut PFAS from U.S. Government custodial contracts | GSA,59,18,13,8,10,9,1,Archive,"Press release / newsroom historical record (searchable archive): preserved as historical record (archive), not deleted. Unique archived press release documenting a specific Biden-Harris Administration policy action on PFAS in federal custodial contracts; serves as a public record of GSA/EPA collaboration and is not duplicated elsewhere.",,,,,,,74,74,2026-08-17T19:29:34.724Z
https://www.gsa.gov/governmentwide-initiatives/federal-highperformance-buildings/highperformance-building-clearinghouse/emerging-technology-evaluations/energy-management/submeters-and-analytics-singlecircuit-meter,Submeters and Analytics: Single-Circuit Meter | GSA,59,22,8,10,8,9,2,Consolidate,Thin 99-word evaluation summary with minimal content depth; should be merged into the broader High-Performance Building Clearinghouse emerging technology evaluations hub rather than standing alone as a separate page.,https://www.gsa.gov/governmentwide-initiatives/federal-highperformance-buildings/highperformance-building-clearinghouse/emerging-technology-evaluations/energy-management,,,,yes,thin-content,304,273,2026-08-17T19:29:49.879Z
https://www.gsa.gov/about-gsa/newsroom/news-releases/gsa-announces-the-2022-design-award-winners-03152023,GSA announces the 2022 design award winners | GSA,59,22,12,5,10,9,1,Archive,"Press release / newsroom historical record (searchable archive): preserved as historical record (archive), not deleted. This is a unique, dated press release announcing the 2022 GSA Design Awards—a biennial public record of federal building design excellence aligned with GSA's Real Estate and historic preservation mission—and should be retained as part of the newsroom archive.",,,,,,,64,68,2026-08-17T19:33:56.254Z
https://www.gsa.gov/directives-library/termination-of-climate-policies-and-directives-at-gsa-in-accordance-with-presidential-directives,Termination of Climate Policies and Directives at GSA in accordance with Presidential Directives. | GSA,59,22,12,8,7,9,1,Keep,"This is an official GSA directives-library entry documenting the rescission and revision of specific named policy directives pursuant to Presidential Executive Orders, making it an authoritative administrative record that must be retained.",,,yes,"Documents formal cancellation and revision of named GSA policy directives (PBS 5605.1A, Acquisition Letter MV-2023-06, PBS 1099.1) pursuant to Executive Orders; constitutes an official agency administrative record with potential legal and regulatory significance.",,,121,121,2026-08-17T19:34:53.394Z
https://www.gsa.gov/real-estate/explore-historic-buildings/find-a-historic-federal-building/nya-building-202southeast-federal-center-washington-dc,"NYA Building 202/Southeast Federal Center, Washington, DC | GSA",59,25,11,4,9,9,1,Consolidate,"Thin, low-traffic historic building profile page with narrative content but no downloads, tools, or meaningful next steps; should be merged into the broader Southeast Federal Center or GSA historic buildings directory entry.",https://www.gsa.gov/real-estate/explore-historic-buildings/find-a-historic-federal-building,,yes,"References National Register of Historic Places eligibility determination and historic preservation obligations under the National Historic Preservation Act (Section 106), which may create a legal documentation requirement.",,,58,58,2026-08-17T19:36:26.886Z
https://www.gsa.gov/blog/2025/01/10/artificial-intelligence-delivers-real-results-through-gsa,Artificial Intelligence delivers real results through GSA | GSA,59,22,10,8,9,9,1,Delete,"Archived blog post with low traffic (166 visits), thin content (472 words), no downloads, and superseded by current AI program pages; the archived notice itself signals it should not be maintained as live content.",,,,,,,166,183,2026-08-17T19:36:31.558Z
https://www.gsa.gov/blog/2024/07/09/lineitem-pricing-data-enhancing-market-strategies-small-business-success,"Line-item pricing data enhancing market strategies, small business success | GSA",59,22,11,8,8,9,1,Delete,"Archived blog post with minimal traffic (85 visits), thin content, and no unique actionable value beyond what TDR program pages already provide.",,,,,,,85,85,2026-08-17T19:37:07.630Z
https://www.gsa.gov/blog/2024/08/14/gsa-helps-states-transform-it-acquisition,GSA helps states transform IT acquisition | GSA,59,22,11,8,9,8,1,Delete,"Archived blog post with minimal traffic (83 visits), thin content (471 words), no downloads or unique tools, and limited actionability beyond generic contact links; its informational value about the Cooperative Purchasing Program is better served by evergreen program pages.",,,,,,,83,87,2026-08-17T19:37:12.047Z
https://www.gsa.gov/about-gsa/newsroom/speeches-by-the-administrator/oped-taxpayers-will-win-if-congress-helps-us-rig-04192024,Op-Ed: Taxpayers will win if Congress helps us right-size government office space | GSA,59,22,12,5,10,9,1,Archive,"Press release / newsroom historical record (searchable archive): preserved as historical record (archive), not deleted. A time-sensitive 2024 op-ed reprint with minimal actionable content, very low traffic (54 pageviews), and no lasting utility beyond an archived speech that will quickly become obsolete as the referenced budget cycle and legislative context pass.",,,,,,,53,54,2026-08-17T19:37:18.848Z
https://www.gsa.gov/about-gsa/newsroom/former-gsa-regional-news-archive/region-9-newsroom/feature-stories/gsa-helps-local-community-maintain-slice-of-us-history-08132024,GSA helps local community maintain slice of U.S. history | GSA,59,25,12,4,8,9,1,Archive,"Press release / newsroom historical record (searchable archive): preserved as historical record (archive), not deleted. A low-traffic (31 visits) regional feature story tied to a 75th anniversary milestone with no actionable tools or downloads; its historic preservation narrative has archival value at best but does not serve ongoing user needs on the redesigned site.",,,,,,,31,31,2026-08-17T19:39:05.477Z
https://www.gsa.gov/blog/2022/06/15/making-progress-on-gsas-next-generation-services-contract,Making Progress on GSA’s Next Generation Services Contract | GSA,59,22,11,8,9,8,1,Delete,"A 2022 blog post announcing pre-solicitation progress on OASIS+, which has since been awarded; the content is fully superseded by current OASIS+ program pages and has negligible traffic (55 DAP visits).",,,,,,,55,57,2026-08-17T19:39:16.978Z
https://www.gsa.gov/about-gsa/newsroom/news-releases/gsa-awards-138m-contract-for-design-of-a-new-land-port-of-entry-at-highgate-springs-vermont-funded-by-the-bidenharris-administrations-bipartisan-infrastructure-law-12122022,"GSA Awards $13.8M Contract for Design of a New Land Port of Entry at Highgate Springs, Vermont, Funded by the Biden-Harris Administration’s Bipartisan Infrastructure Law | GSA",59,22,12,5,10,9,1,Archive,"Press release / newsroom historical record (searchable archive): preserved as historical record (archive), not deleted. Unique, dated press release announcing a specific contract award for a real estate/infrastructure project; serves as a permanent public record of a federally funded action.",,,,,,,40,40,2026-08-17T19:40:39.399Z
https://www.gsa.gov/events/acquiring-personal-property-in-ppms-090425-virtual,"Acquiring Personal Property in PPMS (09/04/25, Virtual) | GSA",59,18,11,13,8,7,2,Consolidate,"This is a single recurring training event page with thin content, low traffic, and no standalone reference value; it should be consolidated into a PPMS training calendar or events hub page.",https://www.gsa.gov/real-property/personal-property-management/ppms-training-events,,,,,,72,70,2026-08-17T19:44:33.598Z
https://www.gsa.gov/events/vets-2-dpa-training-111825,VETS 2 DPA Training 11/18/25 | GSA,59,22,8,12,8,8,1,Delete,"Single-instance event page for a past training (November 18, 2025) with minimal traffic (53 visits), thin content, and no lasting reference value once the event date passes.",,,,,,,53,52,2026-08-17T19:44:37.485Z
https://www.gsa.gov/about-gsa/newsroom/news-releases/gsa-releases-consolidated-schedule-solicitation-merging-24-multiple-awards-schedules-into-single-schedule-10012019,GSA Releases Consolidated Schedule Solicitation Merging 24 Multiple Awards Schedules into Single Schedule | GSA,59,22,11,6,10,9,1,Archive,"Press release / newsroom historical record (searchable archive): preserved as historical record (archive), not deleted. This is a 2019 press release announcing a completed MAS consolidation event that is now fully historical with negligible traffic (68 visits), no downloads, and no ongoing actionable value for users.",,,,,,,68,71,2026-08-17T19:45:27.117Z
https://www.gsa.gov/about-gsa/newsroom/news-releases/bidenharris-administration-announces-mou-to-help-supply-federal-facilities-in-five-midwest-states-with-100-carbon-pollutionfree-electricity-06072023,Biden-Harris Administration announces MOU to help supply federal facilities in five midwest states with 100% carbon pollution-free electricity | GSA,59,22,12,6,10,8,1,Archive,"Press release / newsroom historical record (searchable archive): preserved as historical record (archive), not deleted. This is a dated 2023 press release tied to a specific Biden-Harris Administration policy announcement with minimal traffic (52 visits), no ongoing actionable utility, and content that is politically time-stamped and unlikely to serve future users.",,,,,,,52,52,2026-08-17T19:46:11.488Z
https://www.gsa.gov/events/webinar-gsas-2git-end-user-device-bpas-52025,Webinar: GSA’s 2GIT & end user device BPAs 5/20/25 | GSA,59,22,8,12,8,8,1,Delete,"This is a time-bound event page for a webinar that occurred on May 20, 2025; it has no post-event content, recording, or lasting value and should be removed or archived.",,,,,,,70,68,2026-08-17T19:49:52.968Z
https://www.gsa.gov/events/gsa-gwacs-for-it-servicesbased-solutions-dpa-training-332026,GSA GWACs for IT Services-Based Solutions- DPA Training 3/3/2026 | GSA,59,22,10,12,8,5,2,Consolidate,This is a single dated training event page (3/3/2026) with thin content and a near-duplicate cluster; it should be consolidated into a GWAC DPA training hub or events calendar page rather than maintained as a standalone URL.,https://www.gsa.gov/technology/it-contract-vehicles-vehicles/governmentwide-acquisition-contracts/gwac-dpa-training or equivalent GWAC training/events landing page,,,,,,297,482,2026-08-17T19:50:21.958Z
https://www.gsa.gov/blog/2024/11/15/gsas-bipartisan-infrastructure-law-projects-strengthen-safety-security-and-the-supply-chain,"GSA’s Bipartisan Infrastructure Law projects strengthen safety, security, and the supply chain | GSA",59,22,13,5,10,8,1,Delete,"A time-bound blog post celebrating a political administration's infrastructure anniversary with very low traffic (103 visits), no actionable tools or downloads, and content that is now politically dated referencing the Biden-Harris agenda by name.",,,,,,,103,107,2026-08-17T19:51:19.396Z
https://www.gsa.gov/events/atrw-steps-to-performancebased-acquisition-1262026,ATRW Steps to Performance-Based Acquisition 1/26/2026 | GSA,59,25,6,10,8,8,2,Needs review,"Flagged for manual review (js-rendered); not auto-deleted. This is a single future training event page with minimal content (39 words), no downloads, no contact info, and a specific date (1/26/2026) that will render it obsolete immediately after the event; recurring ATRW training events should be consolidated into a standing acquisition training calendar or events hub.",,,,,yes,js-rendered,577,665,2026-08-17T19:57:41.699Z
https://www.gsa.gov/about-gsa/newsroom/news-releases/tmf-invests-in-improving-publicfacing-services-bolstering-cybersecurity-08032022,"TMF Invests in Improving Public-Facing Services, Bolstering Cybersecurity | GSA",59,18,13,8,10,9,1,Archive,"Press release / newsroom historical record (searchable archive): preserved as historical record (archive), not deleted. This is a dated but unique official press release announcing specific TMF investments with named dollar amounts and agencies, serving as a permanent public record of government technology modernization activity aligned to GSA's Technology line of business.",,,,,,,51,55,2026-08-17T19:59:57.775Z
https://www.gsa.gov/about-gsa/newsroom/news-releases/gsa-awards-contract-for-lowembodied-carbon-concrete-at-otay-mesa-port-of-entry-under-bidenharris-administrations-bipartisan-infrastructure-law-12072022,GSA Awards Contract for Low-embodied Carbon Concrete at Otay Mesa Port of Entry under Biden-Harris Administration’s Bipartisan Infrastructure Law | GSA,59,22,13,6,10,7,1,Archive,"Press release / newsroom historical record (searchable archive): preserved as historical record (archive), not deleted. Dated 2022 press release with minimal traffic (43 visits) announcing a completed contract award; unique enough to preserve as an archive record but best consolidated into a broader Otay Mesa LPOE or BIL infrastructure news hub rather than maintained as a standalone page.",,,,,,,43,43,2026-08-17T20:00:02.261Z
https://www.gsa.gov/blog/2021/10/07/containers-an-efficient-way-to-manage-software-in-the-cloud,Containers: an efficient way to manage software in the cloud | GSA,59,22,11,8,9,8,1,Delete,"A 2021 blog post with only 62 DAP visits covering a niche IT topic (containerization) that is thin on depth, links to an external guide rather than hosting actionable tools, and has negligible traffic making it low-value for the redesigned site.",,,,,,,62,63,2026-08-17T20:03:00.460Z
https://www.gsa.gov/events/bmo-overview-and-dpa-training-1212025,BMO Overview and DPA Training 1/21/2025 | GSA,59,22,10,10,8,8,1,Delete,"This is a past event page (1/21/2025) with very low traffic (71 visits), no download or contact info, and contains visible CMS editing artifacts ('Edit Detailed Description for Publication', 'Edit Regional Display'), making it obsolete and unpublishable-quality content.",,,,,,,71,69,2026-08-17T20:06:01.514Z
https://www.gsa.gov/events/exchange-sale-virtual-1152026,Exchange Sale (Virtual 1/15/2026) | GSA,59,18,10,12,8,9,2,Delete,"This is a time-bound event page for a single virtual training on 1/15/2026 with minimal traffic (134 visits), thin content (143 words), and no lasting reference value once the event passes.",,,,,,,134,137,2026-08-17T20:07:11.320Z
https://www.gsa.gov/about-gsa/newsroom/news-releases/general-services-administration-and-department-of-defense-seek-recordsetting-federal-purchases-of-clean-electricity-07152024,General Services Administration and Department of Defense seek record-setting federal purchases of clean electricity | GSA,59,18,13,8,10,9,1,Archive,"Press release / newsroom historical record (searchable archive): preserved as historical record (archive), not deleted. Unique, dated press release announcing a significant federal clean electricity procurement milestone; serves as a permanent public record of a major GSA/DoD joint acquisition action.",,,,,,,49,50,2026-08-17T20:09:48.027Z
https://www.gsa.gov/blog/2023/11/17/gsa-omb-engage-with-stakeholders-on-modernizing-fedramp,"GSA, OMB engage with stakeholders on modernizing FedRAMP | GSA",59,22,11,7,9,9,1,Delete,"A time-limited 2023 blog post announcing a closed public comment period with negligible traffic (58 visits); the comment deadline has passed, rendering the primary CTA obsolete and the content stale.",,,,,,,58,59,2026-08-17T20:10:44.976Z
https://www.gsa.gov/blog/2024/05/08/gsa-celebrates-preservation-month-2024,GSA celebrates Preservation Month 2024 | GSA,59,22,12,6,9,9,1,Delete,Low-traffic (61 visits) time-bound blog post celebrating a single annual observance with no durable actionable content; its substantive preservation program information is better housed on dedicated historic preservation program pages.,,,,,,,61,61,2026-08-17T20:12:03.303Z
https://www.gsa.gov/blog/2024/05/14/historic-architecture-preserved-through-government-stewardship,Historic architecture preserved through government stewardship | GSA,59,22,12,6,9,9,1,Delete,"A time-bound Preservation Month blog post with minimal traffic (78 visits), shallow word count, no downloads or meaningful CTAs beyond embedded videos, and limited lasting utility beyond its May 2024 publication window.",,,,,,,78,84,2026-08-17T20:12:04.019Z
https://www.gsa.gov/about-gsa/newsroom/news-releases/gsa-completes-first-bipartisan-infrastructure-law-land-port-of-entry-project-06062022,GSA Completes First Bipartisan Infrastructure Law Land Port of Entry Project | GSA,59,22,12,6,9,9,1,Archive,"Press release / newsroom historical record (searchable archive): preserved as historical record (archive), not deleted. A dated 2022 press release announcing a completed infrastructure milestone with minimal ongoing utility, near-zero traffic, and no actionable tools or downloads beyond a generic link.",,,,,,,52,51,2026-08-17T20:19:48.454Z
https://www.gsa.gov/about-gsa/newsroom/former-gsa-regional-news-archive/region-1-newsroom/press-releases/gsa-announces-notice-of-availability-for-prudence-island-light-in-portsmouth-rhode-island-08042020,"GSA Announces Notice of Availability for Prudence Island Light in Portsmouth, Rhode Island | GSA",59,22,11,8,8,9,1,Archive,"Press release / newsroom historical record (searchable archive): preserved as historical record (archive), not deleted. This is a time-expired 2020 press release for a 60-day lighthouse availability notice whose deadlines have long passed, making it entirely non-actionable and of negligible ongoing value.",,,,,,,32,32,2026-08-17T20:23:43.131Z
https://www.gsa.gov/events/basics-of-property-disposal-052025-2pm-et,"Basics of Property Disposal (05/20/25, 2p.m. ET) | GSA",59,18,10,12,8,9,2,Delete,"This is a time-bound event page for a single past/near-past training session (May 20, 2025) with minimal traffic (66 visits), no lasting reference value, and will be obsolete immediately after the event date.",,,,,,,66,66,2026-08-17T20:26:48.743Z
https://www.gsa.gov/events/reporting-excess-personal-property-06102025-1-pm-et,"Reporting Excess Personal Property (06/10/2025, 1 p.m. ET) | GSA",59,18,11,12,8,9,1,Delete,"Single-instance event page for a past training (June 10, 2025) with minimal traffic (64 visits) that will be obsolete after the event date; recurring training series should be consolidated into a single evergreen training catalog page.",,,,,,,64,63,2026-08-17T20:26:54.617Z
https://www.gsa.gov/blog/2024/03/26/gsas-10x-program-unveils-new-cohort-of-investments,GSA’s 10x program unveils new cohort of investments | GSA,59,22,11,8,9,8,1,Consolidate,Thin blog post announcing a 10x cohort with low traffic (73 visits) and limited actionable depth; better consolidated into a 10x program hub or news/blog archive page.,https://10x.gsa.gov or GSA Technology blog/news archive,,,,,,73,77,2026-08-17T20:29:25.968Z
https://www.gsa.gov/about-gsa/newsroom/former-gsa-regional-news-archive/region-1-newsroom/press-releases/gsa-to-open-public-online-auction-on-july-15-for-427-acres-of-vacant-land-at-the-edison-nj-job-corps-center-07152021,"GSA to Open Public Online Auction on July 15 for 4.27 Acres of Vacant Land at the Edison, NJ Job Corps Center | GSA",59,22,10,10,7,9,1,Archive,"Press release / newsroom historical record (searchable archive): preserved as historical record (archive), not deleted. This is a dated, archived 2021 press release for a completed property auction with expired links, outdated contacts, and minimal traffic (54 visits), offering no current actionable value.",,,,,,,54,56,2026-08-17T20:32:04.898Z
https://www.gsa.gov/policy-regulations/policy/motor-vehicle-management-policy/listing-of-us-government-license-plate-codes,Listing of U.S. Government License Plate Codes | GSA,59,15,12,8,10,10,4,Keep,"This is a unique, legally-referenced reference table (motor vehicle identification is required by law) with meaningful traffic (~24K visits) and no duplicate cluster, serving a niche but real federal fleet management need.",,,yes,"Meta description explicitly states 'by law, motor vehicles owned and leased by the federal government must be conspicuously identified,' indicating a statutory requirement underpins this content.",,,24262,30944,2026-08-17T20:35:38.204Z
https://www.gsa.gov/about-gsa/find-apply-for-and-land-a-job-at-gsa,"Find, apply for, and land a job at GSA | GSA",60,22,6,12,8,9,3,Consolidate,"Thin recruitment landing page (97 words, 52 CTAs suggesting mostly links) with moderate traffic but minimal substantive content beyond navigation links to USAJOBS-style categories; belongs under Federal employee/internal-facing info but lacks depth, contact info, or downloadable resources.",https://www.gsa.gov/about-gsa/careers-at-gsa,,,,yes,thin-content,11828,15435,2026-08-17T15:58:20.017Z
https://www.gsa.gov/real-estate/explore-historic-buildings/find-a-historic-federal-building/denver-federal-center-building-710-lakewood-co,"Denver Federal Center: Building 710, Lakewood, CO | GSA",60,25,11,4,9,9,2,Keep,"Unique historic federal building profile aligned with GSA's historic preservation mission under Real Estate, listed on the National Register of Historic Places, with modest but real traffic.",,,yes,National Register of Historic Places listing and historic preservation obligations under the National Historic Preservation Act (NHPA/Section 106) may create a legal or statutory documentation requirement.,,,1612,2002,2026-08-17T16:06:56.954Z
https://www.gsa.gov/policy-regulations/policy/information-technology-policy,Information technology policy | GSA,60,22,10,8,9,8,3,Keep,"Legal hold (Accessibility / Section 508 statement (required)): preserved regardless of score. This page is a thin organizational overview of OTP with no downloads, no contact info, and minimal actionable content; it should be consolidated into a broader Technology policy or OGP landing page.",,yes,yes,Accessibility / Section 508 statement (required),,,8608,9109,2026-08-17T16:07:05.629Z
https://www.gsa.gov/real-estate/use-it-act-and-occupancy-data/playbook-laptop-occupancy-data,Playbook: Laptop occupancy data | GSA,60,22,11,8,8,9,2,Consolidate,Thin technical playbook (435 words) with modest traffic that belongs under the USE IT Act/occupancy data hub rather than standing alone; content is salvageable but too sparse and internally-focused to justify a standalone page.,https://www.gsa.gov/real-estate/use-it-act-and-occupancy-data,,,,,,1997,2255,2026-08-17T16:10:45.209Z
https://www.gsa.gov/buy-through-us/products-and-services/facilities-and-construction/facility-related-services,Facility related services | GSA,60,22,9,10,8,9,2,Consolidate,Thin landing page (161 words) that lists MAS SINs for facility services with minimal depth or actionable guidance; should be merged into the broader Facilities and Construction acquisition hub for richer context.,https://www.gsa.gov/buy-through-us/products-and-services/facilities-and-construction,,,,,,1575,1814,2026-08-17T16:14:26.361Z
https://www.gsa.gov/policy-regulations/policy/faca-overview/advice-and-guidance,Advice and guidance | GSA,60,15,12,12,9,10,2,Keep,"This page provides unique, substantive FACA guidance with downloadable management documents and a searchable case digest, serving a specific federal agency audience with no duplicate cluster.",,,yes,"FACA (Federal Advisory Committee Act) is a statutory requirement; this page documents compliance guidance, policy bulletins, and legal case research directly tied to federal law obligations.",,,728,1209,2026-08-17T16:14:31.006Z
https://www.gsa.gov/assisted-acquisition-services/contact-aas,Contact Assisted Acquisition Services | GSA,60,22,6,14,8,9,1,Consolidate,Thin contact page (51 words) with minimal content beyond an email address; should be merged into the main Assisted Acquisition Services landing page as a contact section rather than a standalone page.,https://www.gsa.gov/assisted-acquisition-services,,,,yes,thin-content,284,380,2026-08-17T16:15:30.910Z
https://www.gsa.gov/buy-through-us/government-property-for-sale-or-lease/office-of-personal-property-management/personal-property-management-for-federal-agencies/abandonmentdestruction,Abandonment/Destruction | GSA,60,22,11,8,8,9,2,Consolidate,"Thin, 185-word page covering a narrow sub-topic of federal personal property disposition that would be better served as a section within the broader personal property management hub rather than a standalone page.",https://www.gsa.gov/buy-through-us/government-property-for-sale-or-lease/office-of-personal-property-management/personal-property-management-for-federal-agencies,,yes,"References Federal Management Regulation 102-36.305-330 and Public Law 107-67, indicating statutory/regulatory compliance obligations around abandonment, destruction, and recycling of federal personal property.",,,1358,1720,2026-08-17T16:15:39.132Z
https://www.gsa.gov/policy-regulations/policy/employee-relocation-management-policy,Employee relocation management policy | GSA,60,22,9,10,8,9,2,Consolidate,Thin 147-word page with minimal depth on relocation policy; content should be merged into the Federal Travel Regulation (FTR) or a broader employee relocation hub rather than standing alone.,https://www.gsa.gov/policy-regulations/regulations/federal-travel-regulation-ftr,,yes,"References 5 U.S.C. § 5724 statutory authority and Federal Travel Regulation, suggesting legally mandated policy content.",,,1882,2331,2026-08-17T16:15:54.154Z
https://www.gsa.gov/buy-through-us/products-and-services/transportation-and-logistics-services/fleet-management/vehicle-leasing/commercial-leasing-from-gsa-schedules,Commercial Leasing from GSA Schedules | GSA,60,22,8,10,9,9,2,Consolidate,Thin 117-word page covering MAS SIN 532112 vehicle leasing with minimal depth; should be merged into the broader Fleet Management/Vehicle Leasing section with richer content and direct links to GSA Advantage and eLibrary.,https://www.gsa.gov/buy-through-us/products-and-services/transportation-and-logistics-services/fleet-management/vehicle-leasing,,,,yes,thin-content,1253,1535,2026-08-17T16:19:44.252Z
https://www.gsa.gov/about-gsa/newsroom/news-releases/gsa-releases-fy-2024-conus-per-diem-rates-for-fed-08162023,GSA releases FY 2024 CONUS per diem rates for federal travelers | GSA,60,22,10,8,10,9,1,Archive,"Press release / newsroom historical record (searchable archive): preserved as historical record (archive), not deleted. This is an archived FY 2024 press release with low traffic (390 visits) that is superseded by current per diem rate pages; it has no lasting informational value beyond the live per diem lookup tool it points to.",,,,,,,390,480,2026-08-17T16:21:59.532Z
https://www.gsa.gov/reference/gsa-privacy-program/privacy-and-contract-requirements,Privacy and Contract Requirements | GSA,60,18,14,8,10,8,2,Keep,"Legal hold (FOIA program page (5 U.S.C. § 552 required posting)): preserved regardless of score. This page is a legally mandated privacy compliance resource covering Privacy Act contracting requirements and FAR provisions, making it a required public disclosure that must be retained.",,yes,yes,FOIA program page (5 U.S.C. § 552 required posting),,,1103,1218,2026-08-17T16:23:01.584Z
https://www.gsa.gov/buy-through-us/purchasing-programs/shared-services/pegasys-financial-services,Pegasys Financial Services | GSA,60,22,11,8,8,9,2,Consolidate,"Thin, list-heavy page with minimal depth or actionable next steps; should be merged into the broader Governmentwide Shared Services hub it already references.",https://www.gsa.gov/buy-through-us/purchasing-programs/shared-services,,,,,,860,1112,2026-08-17T16:23:20.218Z
https://www.gsa.gov/buy-through-us/government-property-for-sale-or-lease/office-of-personal-property-management/personal-property-management-for-federal-agencies/federal-screening,Federal screening | GSA,60,22,11,8,8,9,2,Consolidate,"Thin explanatory page (220 words) covering the federal screening sequence for excess personal property; useful but lacks depth, tools, or direct actions and should be merged into the broader personal property management hub.",https://www.gsa.gov/buy-through-us/government-property-for-sale-or-lease/office-of-personal-property-management/personal-property-management-for-federal-agencies,,,,,,898,1033,2026-08-17T16:23:38.036Z
https://www.gsa.gov/buy-through-us/purchasing-programs/how-to-use-8a-on-gsa-contracts,How to use 8(a) on GSA contracts | GSA,60,22,8,10,9,9,2,Consolidate,Thin 134-word page with useful but minimal 8(a) contract guidance that should be merged into a broader 8(a) or small business set-aside hub page under Acquisition.,https://www.gsa.gov/buy-through-us/purchasing-programs/small-business-programs/8a-sole-source-and-set-aside,,,,,,1329,1645,2026-08-17T16:23:41.414Z
https://www.gsa.gov/policy-regulations/regulations/managing-the-federal-rulemaking-process-erulemaking/how-the-public-can-contribute-to-the-regulatory-process,How members of the public can contribute to the regulatory process | GSA,60,15,13,12,10,8,2,Consolidate,This page provides useful public-facing guidance on federal rulemaking participation but is tangential to GSA's core lines of business and would be better consolidated into the broader e-rulemaking/regulatory process section under General Public Information.,https://www.gsa.gov/policy-regulations/regulations/managing-the-federal-rulemaking-process-erulemaking,,yes,"References the Administrative Procedure Act (APA), E-Government Act of 2002, Unfunded Mandates Reform Act, and Congressional Review Act, which impose statutory obligations on federal agencies regarding public participation in rulemaking.",,,957,1151,2026-08-17T16:24:59.651Z
https://www.gsa.gov/real-estate/explore-historic-buildings/find-a-historic-federal-building/center-building-st-elizabeths-washington-dc,"Center Building - St. Elizabeths, Washington, DC | GSA",60,28,8,4,9,9,2,Consolidate,Thin 162-word page with minimal historic detail; should be merged into the broader St. Elizabeths campus landing page or the Find a Historic Federal Building index rather than standing alone.,https://www.gsa.gov/real-estate/explore-historic-buildings/find-a-historic-federal-building/st-elizabeths-campus-washington-dc,,yes,St. Elizabeths West Campus is a National Historic Landmark under GSA custody; preservation and stewardship obligations under the National Historic Preservation Act (Section 110) may require public documentation of the property.,,,337,407,2026-08-17T16:25:29.655Z
https://www.gsa.gov/events/vets-2-dpa-training-72126,VETS 2 DPA Training 7/21/26 | GSA,60,22,8,12,8,9,1,Delete,"This is a single future event page for a July 2026 webinar with minimal content (138 words), very low traffic (91 visits), and no lasting reference value once the event passes; recurring DPA training events should be consolidated into a single VETS 2 training landing page.",,,,,,,91,104,2026-08-17T16:26:08.770Z
https://www.gsa.gov/governmentwide-initiatives/federal-highperformance-buildings/highperformance-building-clearinghouse/energy,Energy resources for high-performance federal buildings | GSA,60,22,10,8,9,9,2,Consolidate,Thin introductory page with only 148 words and minimal unique content; should be merged into the parent High-Performance Buildings Clearinghouse hub under GSA's Real Estate line of business.,https://www.gsa.gov/governmentwide-initiatives/federal-highperformance-buildings/highperformance-building-clearinghouse,,,,,,897,1012,2026-08-17T16:26:50.710Z
https://www.gsa.gov/governmentwide-initiatives/federal-highperformance-buildings/highperformance-building-clearinghouse/workplace-strategies/solid-waste,Solid waste | GSA,60,22,12,8,9,8,1,Consolidate,"Solid waste content is substantive but thin at 506 words, lightly actionable, and belongs within the broader High-Performance Buildings Clearinghouse workplace strategies section rather than standing alone.",https://www.gsa.gov/governmentwide-initiatives/federal-highperformance-buildings/highperformance-building-clearinghouse/workplace-strategies,,,,,,496,522,2026-08-17T16:26:51.779Z
https://www.gsa.gov/help-with-forms/sf-1103-instructions,SF 1103 instructions | GSA,60,15,14,12,9,9,1,Consolidate,Detailed but narrowly used SF 1103 form instructions with very low traffic (196 visits) that should be consolidated into a broader government bill of lading / transportation forms hub rather than maintained as a standalone page.,"GSA Forms Library or a unified Government Bill of Lading (GBL) instructions page covering SF 1103, SF 1109, and related transportation forms",,,,,,196,257,2026-08-17T16:28:02.539Z
